     Index       y_measurement           y_fitting        descriptor_1
         1    0.1859265000E+03    0.1773510861E+03    0.1556413052E+03
         2    0.1689561667E+03    0.1533013831E+03    0.2032991481E+03
         3    0.1804731333E+03    0.1710080819E+03    0.1682108533E+03
         4    0.1726537667E+03    0.1702635615E+03    0.1696862244E+03
         5    0.1687353667E+03    0.1534386656E+03    0.2030271038E+03
         6    0.1793259000E+03    0.1708207420E+03    0.1685820935E+03
         7    0.1611783000E+03    0.1500946794E+03    0.2096536791E+03
         8    0.1712258333E+03    0.1566498036E+03    0.1966637856E+03
         9    0.1561954667E+03    0.1470405312E+03    0.2157058999E+03
        10    0.1592324667E+03    0.1536143698E+03    0.2026789213E+03
        11    0.1832511000E+03    0.1699881928E+03    0.1702319060E+03
        12    0.2009755333E+03    0.1914293478E+03    0.1277432650E+03
        13    0.1616570333E+03    0.1457447227E+03    0.2182737254E+03
        14    0.1669711667E+03    0.1530900014E+03    0.2037180304E+03
        15    0.1706844000E+03    0.1621221614E+03    0.1858195450E+03
        16    0.1991815333E+03    0.1900741188E+03    0.1304288404E+03
        17    0.1909834333E+03    0.1805109465E+03    0.1493796008E+03
        18    0.1730631333E+03    0.1581690381E+03    0.1936532104E+03
        19    0.1512805667E+03    0.1487690280E+03    0.2122806424E+03
        20    0.1839162333E+03    0.1738546513E+03    0.1625699788E+03
        21    0.1709626667E+03    0.1582966111E+03    0.1934004068E+03
        22    0.1785912667E+03    0.1747340038E+03    0.1608274190E+03
        23    0.1928013333E+03    0.1799325987E+03    0.1505256778E+03
        24    0.1867098667E+03    0.1755132679E+03    0.1592831985E+03
        25    0.1737680667E+03    0.1603226393E+03    0.1893855492E+03
        26    0.1572136333E+03    0.1513672794E+03    0.2071318446E+03
        27    0.1860203333E+03    0.1754998382E+03    0.1593098114E+03
        28    0.1549359333E+03    0.1513576096E+03    0.2071510067E+03
        29    0.1731041667E+03    0.1682556860E+03    0.1736651100E+03
        30    0.1713224000E+03    0.1605574662E+03    0.1889202068E+03
        31    0.1816521000E+03    0.1761751382E+03    0.1579716101E+03
        32    0.1676957000E+03    0.1576890136E+03    0.1946044460E+03
        33    0.1734750667E+03    0.1690309448E+03    0.1721288264E+03
        34    0.1717847667E+03    0.1686572018E+03    0.1728694504E+03
        35    0.1608787333E+03    0.1607665824E+03    0.1885058138E+03
        36    0.1564298667E+03    0.1580594059E+03    0.1938704620E+03
        37    0.1600181667E+03    0.1610222004E+03    0.1879992712E+03
        38    0.1622793333E+03    0.1663439199E+03    0.1774535413E+03
        39    0.1858246333E+03    0.1718556066E+03    0.1665313648E+03
        40    0.1582014333E+03    0.1496569549E+03    0.2105210913E+03
        41    0.1536179667E+03    0.1462523166E+03    0.2172678571E+03
        42    0.1608522333E+03    0.1558761969E+03    0.1981967952E+03
        43    0.1759193333E+03    0.1642254347E+03    0.1816516153E+03
        44    0.1560547000E+03    0.1452466758E+03    0.2192606747E+03
        45    0.1987726333E+03    0.1909166397E+03    0.1287592676E+03
        46    0.1635587333E+03    0.1487866270E+03    0.2122457675E+03
        47    0.1675417667E+03    0.1558163996E+03    0.1983152919E+03
        48    0.1769676000E+03    0.1642966478E+03    0.1815104967E+03
        49    0.1981880667E+03    0.1913374234E+03    0.1279254260E+03
        50    0.1916486333E+03    0.1758181332E+03    0.1586790653E+03
        51    0.1847231333E+03    0.1707267634E+03    0.1687683252E+03
        52    0.1703275667E+03    0.1563033243E+03    0.1973503828E+03
        53    0.1836433333E+03    0.1701122607E+03    0.1699860481E+03
        54    0.2026154000E+03    0.1918283054E+03    0.1269526747E+03
        55    0.1474437667E+03    0.1464352214E+03    0.2169054058E+03
        56    0.1444144000E+03    0.1491174637E+03    0.2115901683E+03
        57    0.1424446000E+03    0.1504179672E+03    0.2090130392E+03
        58    0.1425005000E+03    0.1516924303E+03    0.2064875127E+03
        59    0.1435520000E+03    0.1541661758E+03    0.2015854407E+03
        60    0.1451082333E+03    0.1565443127E+03    0.1968728306E+03
        61    0.1438216667E+03    0.1588320505E+03    0.1923393589E+03
        62    0.1484104333E+03    0.1610342314E+03    0.1879754301E+03
        63    0.1513720667E+03    0.1621046586E+03    0.1858542291E+03
        64    0.1539085667E+03    0.1631553620E+03    0.1837721138E+03
        65    0.1581912000E+03    0.1651996415E+03    0.1797210886E+03
        66    0.1667517667E+03    0.1625332148E+03    0.1850049853E+03
        67    0.1681840000E+03    0.1632418182E+03    0.1836007887E+03
        68    0.1664457333E+03    0.1635763578E+03    0.1829378518E+03
        69    0.1665557000E+03    0.1638980669E+03    0.1823003404E+03
        70    0.1636810000E+03    0.1645039524E+03    0.1810996937E+03
        71    0.1594275000E+03    0.1650612772E+03    0.1799952767E+03
        72    0.1592605667E+03    0.1660365925E+03    0.1780625533E+03
        73    0.1604323000E+03    0.1662524199E+03    0.1776348613E+03
        74    0.1603847333E+03    0.1664573614E+03    0.1772287410E+03
        75    0.1618017000E+03    0.1668351472E+03    0.1764801058E+03
        76    0.1440166667E+03    0.1444291438E+03    0.2208807285E+03
        77    0.1453615000E+03    0.1476810260E+03    0.2144366702E+03
        78    0.1460779667E+03    0.1492222203E+03    0.2113825786E+03
        79    0.1470341667E+03    0.1507105605E+03    0.2084332247E+03
        80    0.1457263333E+03    0.1535386056E+03    0.2028290587E+03
        81    0.1435833000E+03    0.1561835366E+03    0.1975877588E+03
        82    0.1445851667E+03    0.1586616012E+03    0.1926771280E+03
        83    0.1490260000E+03    0.1609872153E+03    0.1880685991E+03
        84    0.1516397333E+03    0.1620969195E+03    0.1858695652E+03
        85    0.1536641667E+03    0.1631732116E+03    0.1837367422E+03
        86    0.1577903667E+03    0.1652310487E+03    0.1796588509E+03
        87    0.2001243000E+03    0.1971414404E+03    0.1164239563E+03
