     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.2595301222E+03    0.2589254973E+03    0.3157693639E-02    0.4504919091E-02
         2    0.2079026556E+03    0.2096648437E+03    0.2903907032E-02    0.4851582199E-02
         3    0.2226869444E+03    0.2238573507E+03    0.2988099928E-02    0.4464650980E-02
         4    0.2466663556E+03    0.2468664716E+03    0.3101589970E-02    0.4433652300E-02
         5    0.2405868667E+03    0.2412851593E+03    0.3073042826E-02    0.4467556651E-02
         6    0.2053415111E+03    0.2084978505E+03    0.2900945488E-02    0.4780718471E-02
         7    0.2209334444E+03    0.2225372615E+03    0.2984365700E-02    0.4394448524E-02
         8    0.1936777556E+03    0.1976040356E+03    0.2847759832E-02    0.4781218275E-02
         9    0.2036199000E+03    0.2060722908E+03    0.2902686042E-02    0.4428760047E-02
        10    0.1820647889E+03    0.1833771271E+03    0.2786208629E-02    0.4576910071E-02
        11    0.1862727778E+03    0.1863246603E+03    0.2812957313E-02    0.4256440344E-02
        12    0.2896785556E+03    0.2889269029E+03    0.3305271744E-02    0.4474884946E-02
        13    0.2785376444E+03    0.2755372925E+03    0.3241521756E-02    0.4433491946E-02
        14    0.2668892556E+03    0.2667421049E+03    0.3200108471E-02    0.4394328170E-02
        15    0.2110321000E+03    0.2155487755E+03    0.2955736149E-02    0.4252476326E-02
        16    0.2256499111E+03    0.2299498054E+03    0.3039403783E-02    0.3905539152E-02
        17    0.2147564222E+03    0.2167261908E+03    0.2942608581E-02    0.4741698800E-02
        18    0.2279487222E+03    0.2311770209E+03    0.3027955444E-02    0.4357534821E-02
        19    0.2568662444E+03    0.2574547393E+03    0.3157898049E-02    0.4313564411E-02
        20    0.2505142889E+03    0.2517681471E+03    0.3128815429E-02    0.4348030359E-02
        21    0.2144034778E+03    0.2182908877E+03    0.2969493323E-02    0.4242768542E-02
        22    0.1817765778E+03    0.1820471724E+03    0.2793655505E-02    0.4215638057E-02
        23    0.2281654778E+03    0.2327709580E+03    0.3053567266E-02    0.3895298478E-02
        24    0.2011406222E+03    0.2064439558E+03    0.2912479164E-02    0.4221932881E-02
        25    0.1819319111E+03    0.1813844499E+03    0.2791322933E-02    0.4192263043E-02
        26    0.2107032667E+03    0.2152002865E+03    0.2967357064E-02    0.3907169480E-02
        27    0.2151194444E+03    0.2182829866E+03    0.2953288215E-02    0.4661816033E-02
        28    0.2290660778E+03    0.2326587358E+03    0.3038262404E-02    0.4277813996E-02
        29    0.2044317667E+03    0.2071769471E+03    0.2899005311E-02    0.4663910041E-02
        30    0.2137194444E+03    0.2158755151E+03    0.2954951121E-02    0.4314158520E-02
        31    0.2164706222E+03    0.2179112900E+03    0.2971387439E-02    0.4145651330E-02
        32    0.2003932667E+03    0.2026291843E+03    0.2895760812E-02    0.4172701047E-02
        33    0.1893699333E+03    0.1887619629E+03    0.2829112919E-02    0.4146004110E-02
        34    0.2062119333E+03    0.2060394428E+03    0.2923380307E-02    0.3888195759E-02
        35    0.2000597778E+03    0.2009410000E+03    0.2877342587E-02    0.4436552039E-02
        36    0.2051309444E+03    0.2040830408E+03    0.2904994252E-02    0.4117282371E-02
        37    0.2630736333E+03    0.2643541045E+03    0.3182455669E-02    0.4549809619E-02
        38    0.2928621333E+03    0.2940679380E+03    0.3334342628E-02    0.4371708247E-02
        39    0.1871043000E+03    0.1892121535E+03    0.2828440585E-02    0.4220382187E-02
        40    0.1764319667E+03    0.1756368394E+03    0.2763515103E-02    0.4185966570E-02
        41    0.1914784222E+03    0.1925187724E+03    0.2855397350E-02    0.3939944518E-02
        42    0.2811406222E+03    0.2808069905E+03    0.3288588254E-02    0.3880133465E-02
        43    0.1923749111E+03    0.1935198623E+03    0.2825915927E-02    0.4830763815E-02
        44    0.1980689000E+03    0.1968651171E+03    0.2854156981E-02    0.4521924106E-02
        45    0.2452193667E+03    0.2475411704E+03    0.3090127056E-02    0.4816130381E-02
        46    0.2641083000E+03    0.2615339571E+03    0.3143004630E-02    0.5215647473E-02
        47    0.2534758778E+03    0.2508778962E+03    0.3091024395E-02    0.5214978719E-02
        48    0.2469492333E+03    0.2451757655E+03    0.3061869845E-02    0.5249343458E-02
        49    0.2098778222E+03    0.2075227924E+03    0.2876685270E-02    0.5286210802E-02
        50    0.1845425556E+03    0.1818434142E+03    0.2783179758E-02    0.4461400121E-02
        51    0.1898993111E+03    0.1913278569E+03    0.2829467806E-02    0.4461400121E-02
        52    0.1952178111E+03    0.1960493429E+03    0.2852510633E-02    0.4461400121E-02
        53    0.2016502556E+03    0.2007570859E+03    0.2875486388E-02    0.4461400121E-02
        54    0.2105854111E+03    0.2101315819E+03    0.2921237850E-02    0.4461400121E-02
        55    0.2213828000E+03    0.2194518200E+03    0.2966724511E-02    0.4461400121E-02
        56    0.2304738556E+03    0.2287182699E+03    0.3011948663E-02    0.4461400121E-02
        57    0.2402382000E+03    0.2379313963E+03    0.3056912574E-02    0.4461400121E-02
        58    0.2422979556E+03    0.2425181066E+03    0.3079297639E-02    0.4461400121E-02
        59    0.2458938778E+03    0.2470916576E+03    0.3101618481E-02    0.4461400121E-02
        60    0.2572186333E+03    0.2561995078E+03    0.3146068600E-02    0.4461400121E-02
        61    0.2082812222E+03    0.2030072789E+03    0.2892739583E-02    0.4298843614E-02
        62    0.2124671556E+03    0.2107771007E+03    0.2930659564E-02    0.4298843614E-02
        63    0.2147394667E+03    0.2146249852E+03    0.2949438850E-02    0.4298843614E-02
        64    0.2172658444E+03    0.2184484976E+03    0.2968099190E-02    0.4298843614E-02
        65    0.2253844556E+03    0.2260233278E+03    0.3005067530E-02    0.4298843614E-02
        66    0.2431637556E+03    0.2408904907E+03    0.3077625504E-02    0.4298843614E-02
        67    0.2513636333E+03    0.2481863134E+03    0.3113232171E-02    0.4298843614E-02
        68    0.2534225000E+03    0.2518005276E+03    0.3130871048E-02    0.4298843614E-02
        69    0.2547179556E+03    0.2553925526E+03    0.3148401633E-02    0.4298843614E-02
        70    0.2631218000E+03    0.2625108480E+03    0.3183141892E-02    0.4298843614E-02
        71    0.1924218778E+03    0.1913555132E+03    0.2784130294E-02    0.5640076739E-02
        72    0.1983598444E+03    0.1998127811E+03    0.2825405299E-02    0.5640076739E-02
        73    0.2024171778E+03    0.2040201001E+03    0.2845938776E-02    0.5640076739E-02
        74    0.2065748778E+03    0.2082135021E+03    0.2866404332E-02    0.5640076739E-02
        75    0.2156308111E+03    0.2165594162E+03    0.2907135884E-02    0.5640076739E-02
        76    0.2237516111E+03    0.2248522189E+03    0.2947608230E-02    0.5640076739E-02
        77    0.2350597111E+03    0.2330935634E+03    0.2987829439E-02    0.5640076739E-02
        78    0.2445528889E+03    0.2412850614E+03    0.3027807376E-02    0.5640076739E-02
        79    0.2477960889E+03    0.2453626109E+03    0.3047707523E-02    0.5640076739E-02
        80    0.2505340222E+03    0.2494282855E+03    0.3067549716E-02    0.5640076739E-02
        81    0.2601386889E+03    0.2575247702E+03    0.3107063948E-02    0.5640076739E-02
        82    0.3058445778E+03    0.3108746469E+03    0.3388718415E-02    0.5088362058E-02
        83    0.3013589222E+03    0.3055946864E+03    0.3362949999E-02    0.5088362058E-02
        84    0.2990407000E+03    0.3029835545E+03    0.3350206583E-02    0.5088362058E-02
        85    0.2966810000E+03    0.3003913760E+03    0.3337555668E-02    0.5088362058E-02
        86    0.2926131333E+03    0.2952630614E+03    0.3312527347E-02    0.5088362058E-02
        87    0.2877935333E+03    0.2902081355E+03    0.3287857194E-02    0.5088362058E-02
        88    0.2843988222E+03    0.2852250366E+03    0.3263537587E-02    0.5088362058E-02
        89    0.2820282667E+03    0.2803122473E+03    0.3239561120E-02    0.5088362058E-02
        90    0.2803237333E+03    0.2778817560E+03    0.3227699306E-02    0.5088362058E-02
        91    0.2792287556E+03    0.2754682922E+03    0.3215920593E-02    0.5088362058E-02
        92    0.2744485778E+03    0.2706917373E+03    0.3192609007E-02    0.5088362058E-02
        93    0.1886036444E+03    0.1791835784E+03    0.2788983342E-02    0.3974488529E-02
        94    0.1870368222E+03    0.1810849158E+03    0.2798262664E-02    0.3974488529E-02
        95    0.1870242778E+03    0.1820403370E+03    0.2802925519E-02    0.3974488529E-02
        96    0.1838565333E+03    0.1829989475E+03    0.2807603939E-02    0.3974488529E-02
        97    0.1853664667E+03    0.1849258009E+03    0.2817007790E-02    0.3974488529E-02
        98    0.1889144889E+03    0.1888184923E+03    0.2836005752E-02    0.3974488529E-02
        99    0.1899346000E+03    0.1917726421E+03    0.2850423239E-02    0.3974488529E-02
       100    0.1915395111E+03    0.1927640448E+03    0.2855261699E-02    0.3974488529E-02
       101    0.1921652444E+03    0.1947569816E+03    0.2864988064E-02    0.3974488529E-02
       102    0.1813102889E+03    0.1692315468E+03    0.2722128580E-02    0.4448439526E-02
       103    0.1730694778E+03    0.1699663552E+03    0.2725714752E-02    0.4448439526E-02
       104    0.1717623333E+03    0.1703510177E+03    0.2727592066E-02    0.4448439526E-02
       105    0.1704806556E+03    0.1707472472E+03    0.2729525832E-02    0.4448439526E-02
       106    0.1700829333E+03    0.1715746017E+03    0.2733563668E-02    0.4448439526E-02
       107    0.1692373444E+03    0.1724488215E+03    0.2737830226E-02    0.4448439526E-02
       108    0.1708686111E+03    0.1743395942E+03    0.2747057988E-02    0.4448439526E-02
       109    0.1740759667E+03    0.1753570791E+03    0.2752023740E-02    0.4448439526E-02
       110    0.1730707556E+03    0.1764232947E+03    0.2757227318E-02    0.4448439526E-02
       111    0.1967226222E+03    0.1900423931E+03    0.2829232591E-02    0.4304881211E-02
       112    0.1931341889E+03    0.1887563550E+03    0.2822956187E-02    0.4304881211E-02
       113    0.1907203222E+03    0.1881431639E+03    0.2819963558E-02    0.4304881211E-02
       114    0.1876005778E+03    0.1875496941E+03    0.2817067177E-02    0.4304881211E-02
       115    0.1853022667E+03    0.1864214533E+03    0.2811560890E-02    0.4304881211E-02
       116    0.1818018444E+03    0.1853707428E+03    0.2806432983E-02    0.4304881211E-02
       117    0.1808356889E+03    0.1843967392E+03    0.2801679438E-02    0.4304881211E-02
       118    0.1786953444E+03    0.1834986826E+03    0.2797296546E-02    0.4304881211E-02
       119    0.1787971889E+03    0.1830779143E+03    0.2795243021E-02    0.4304881211E-02
       120    0.1796762778E+03    0.1826758765E+03    0.2793280908E-02    0.4304881211E-02
       121    0.1785659444E+03    0.1819276847E+03    0.2789629419E-02    0.4304881211E-02
       122    0.1863562667E+03    0.1823624283E+03    0.2805525087E-02    0.3947851741E-02
       123    0.1967213778E+03    0.1961939654E+03    0.2873028774E-02    0.3947851741E-02
       124    0.2028386333E+03    0.2031633030E+03    0.2907042057E-02    0.3947851741E-02
       125    0.2087044444E+03    0.2101689233E+03    0.2941232415E-02    0.3947851741E-02
       126    0.2193693111E+03    0.2242907566E+03    0.3010152869E-02    0.3947851741E-02
       127    0.2362448000E+03    0.2385630139E+03    0.3079807455E-02    0.3947851741E-02
       128    0.2532290889E+03    0.2529893420E+03    0.3150213971E-02    0.3947851741E-02
       129    0.2691348000E+03    0.2675734890E+03    0.3221390709E-02    0.3947851741E-02
       130    0.2765467111E+03    0.2749259446E+03    0.3257273768E-02    0.3947851741E-02
       131    0.2862961111E+03    0.2823193083E+03    0.3293356476E-02    0.3947851741E-02
       132    0.2959017111E+03    0.2972307631E+03    0.3366130613E-02    0.3947851741E-02
       133    0.2105255556E+03    0.2037308529E+03    0.2915971256E-02    0.3788198187E-02
       134    0.2194879000E+03    0.2159913894E+03    0.2975807803E-02    0.3788198187E-02
       135    0.2250481778E+03    0.2221494607E+03    0.3005861767E-02    0.3788198187E-02
       136    0.2306701222E+03    0.2283266240E+03    0.3036008908E-02    0.3788198187E-02
       137    0.2418327444E+03    0.2407399177E+03    0.3096590974E-02    0.3788198187E-02
       138    0.2637099889E+03    0.2658143947E+03    0.3218964911E-02    0.3788198187E-02
       139    0.2798409111E+03    0.2784825803E+03    0.3280790956E-02    0.3788198187E-02
       140    0.2875471778E+03    0.2848509721E+03    0.3311871372E-02    0.3788198187E-02
       141    0.2945108667E+03    0.2912428354E+03    0.3343066339E-02    0.3788198187E-02
       142    0.3012605778E+03    0.3040988215E+03    0.3405808929E-02    0.3788198187E-02
       143    0.1966388111E+03    0.1914862646E+03    0.2807760411E-02    0.5044109164E-02
       144    0.2049353111E+03    0.2044852747E+03    0.2871201018E-02    0.5044109164E-02
       145    0.2096941111E+03    0.2110133817E+03    0.2903060911E-02    0.5044109164E-02
       146    0.2163081222E+03    0.2175606686E+03    0.2935014410E-02    0.5044109164E-02
       147    0.2288574333E+03    0.2307131215E+03    0.2999203882E-02    0.5044109164E-02
       148    0.2417612556E+03    0.2439433164E+03    0.3063772768E-02    0.5044109164E-02
       149    0.2556504667E+03    0.2572519451E+03    0.3128724443E-02    0.5044109164E-02
       150    0.2737433333E+03    0.2706397067E+03    0.3194062320E-02    0.5044109164E-02
       151    0.2828206778E+03    0.2773634834E+03    0.3226877163E-02    0.5044109164E-02
       152    0.2900036000E+03    0.2841073094E+03    0.3259789855E-02    0.5044109164E-02
       153    0.2989490444E+03    0.2976554695E+03    0.3325910544E-02    0.5044109164E-02
